Source,Target,Type,Id,Label,Weight,d1
Melodic Hardcore,Mathcore,Undirected,4900,,1,0
Melodic Hardcore,Metal Hammer,Undirected,4902,,1,0
Melodic Hardcore,Metalcore,Undirected,4903,,2,0
Melodic Hardcore,Minneapolis Hardcore,Undirected,4904,,1,0
Melodic Hardcore,Misery Signals,Undirected,4905,,1,0
Melodic Hardcore,Moshing,Undirected,4906,,1,0
Melodic Hardcore,Music Of The United States,Undirected,4907,,1,0
Melodic Hardcore,Nofx,Undirected,4908,,1,0
Melodic Hardcore,Nardcore,Undirected,4909,,1,0
Melodic Hardcore,Nazi Punk,Undirected,4910,,1,0
Melodic Hardcore,New York Hardcore,Undirected,4911,,1,0
Melodic Hardcore,New Wave Music,Undirected,4912,,1,0
Melodic Hardcore,Nintendocore,Undirected,4913,,1,0
Melodic Hardcore,Noise Rock,Undirected,4914,,1,0
Melodic Hardcore,Oclc (Identifier),Undirected,4915,,1,0
Melodic Hardcore,Oi!,Undirected,4916,,1,0
Melodic Hardcore,One Step Closer (Band),Undirected,4917,,1,0
Melodic Hardcore,Pennywise (Band),Undirected,4918,,1,0
Melodic Hardcore,Pop-Punk,Undirected,4919,,1,0
Melodic Hardcore,Popmatters,Undirected,4920,,1,0
Melodic Hardcore,Pop Music,Undirected,4921,,1,0
Melodic Hardcore,Pornogrind,Undirected,4922,,1,0
Melodic Hardcore,Poseur,Undirected,4923,,1,0
Melodic Hardcore,Post-Hardcore,Undirected,4924,,1,0
Melodic Hardcore,Post-Punk,Undirected,4925,,1,0
Melodic Hardcore,Post-Rock,Undirected,4926,,1,0
Melodic Hardcore,Powerviolence,Undirected,4927,,1,0
Melodic Hardcore,Progressive Metalcore,Undirected,4928,,2,0
Melodic Hardcore,Progressive Music,Undirected,4929,,1,0
Melodic Hardcore,Proto-Punk,Undirected,4930,,1,0
Melodic Hardcore,Psychobilly,Undirected,4931,,1,0
Melodic Hardcore,Punk Blues,Undirected,4932,,1,0
Melodic Hardcore,Punk Fashion,Undirected,4933,,1,0
Melodic Hardcore,Punk Film,Undirected,4934,,1,0
Melodic Hardcore,Punk Funk,Undirected,4935,,1,0
Melodic Hardcore,Punk Ideologies,Undirected,4936,,1,0
Melodic Hardcore,Punk In Brazil,Undirected,4937,,1,0
Melodic Hardcore,Punk In Sweden,Undirected,4938,,1,0
Melodic Hardcore,Punk Jazz,Undirected,4939,,1,0
Melodic Hardcore,Punk Literature,Undirected,4940,,1,0
Melodic Hardcore,Punk Pathetique,Undirected,4941,,1,0
Melodic Hardcore,Punk Rap,Undirected,4942,,1,0
Melodic Hardcore,Punk Rock,Undirected,4943,,1,0
Melodic Hardcore,Punk Rock In Australia,Undirected,4944,,1,0
Melodic Hardcore,Punk Rock In California,Undirected,4945,,1,0
Melodic Hardcore,Punk Rock In Spain,Undirected,4946,,1,0
Melodic Hardcore,Punk Rock In Yugoslavia,Undirected,4947,,1,0
Melodic Hardcore,Punk Rock Subgenres,Undirected,4948,,1,0
Melodic Hardcore,Punk Subculture,Undirected,4949,,1,0
Melodic Hardcore,Punk Visual Art,Undirected,4950,,1,0
Melodic Hardcore,Punk Zine,Undirected,4951,,1,0
Melodic Hardcore,Puntala-Rock,Undirected,4952,,1,0
Melodic Hardcore,Queercore,Undirected,4953,,1,0
Melodic Hardcore,Reggae Punk,Undirected,4954,,1,0
Melodic Hardcore,Riot Grrrl,Undirected,4955,,1,0
Melodic Hardcore,Rise Against,Undirected,4956,,1,0
Melodic Hardcore,Ruiner (Band),Undirected,4957,,1,0
Melodic Hardcore,Saves The Day,Undirected,4958,,1,0
Melodic Hardcore,Scene (Subculture),Undirected,4959,,1,0
Melodic Hardcore,Scottish Gaelic Punk,Undirected,4960,,1,0
Melodic Hardcore,Screamo,Undirected,4961,,1,0
Melodic Hardcore,Shai Hulud (Band),Undirected,4962,,1,0
Melodic Hardcore,Shoegaze,Undirected,4963,,1,0
Melodic Hardcore,Ska Punk,Undirected,4964,,1,0
Melodic Hardcore,Skate Punk,Undirected,4965,,1,0
Melodic Hardcore,Sludge Metal,Undirected,4966,,1,0
Melodic Hardcore,Speed Metal,Undirected,4967,,1,0
Melodic Hardcore,Stick To Your Guns (Band),Undirected,4968,,1,0
Melodic Hardcore,Straight Edge,Undirected,4969,,1,0
Melodic Hardcore,Street Punk,Undirected,4970,,1,0
Melodic Hardcore,Surf Punk (Music Genre),Undirected,4971,,1,0
Melodic Hardcore,Taqwacore,Undirected,4972,,1,0
Melodic Hardcore,The Ghost Inside (Band),Undirected,4973,,1,0
Melodic Hardcore,The Movielife,Undirected,4974,,1,0
Melodic Hardcore,The Suicide Machines,Undirected,4975,,1,0
Melodic Hardcore,Third Wave Ska,Undirected,4976,,1,0
Melodic Hardcore,Thrash Metal,Undirected,4977,,1,0
Melodic Hardcore,Thrashcore,Undirected,4978,,1,0
Melodic Hardcore,Tigers Jaw,Undirected,4979,,1,0
Melodic Hardcore,Timeline Of Punk Rock,Undirected,4980,,1,0
Melodic Hardcore,Touché Amoré,Undirected,4981,,1,0
Melodic Hardcore,Trallpunk,Undirected,4982,,1,0
Melodic Hardcore,Two-Tone (Music Genre),Undirected,4983,,1,0
Melodic Hardcore,Ultra (Music),Undirected,4984,,1,0
Melodic Hardcore,Visual Kei,Undirected,4985,,1,0
Melodic Hardcore,"Washington, D.C., Hardcore",Undirected,4986,,1,0
Melodic Hardcore,While She Sleeps,Undirected,4987,,1,0
Melodic Hardcore,Women In Punk Rock,Undirected,4988,,1,0
Melodic Hardcore,Youth Crew,Undirected,4989,,1,0
Melodic Hardcore,Concept Album,Undirected,4990,,1,0
Popmatters,Music,Undirected,4991,,1,0
Popmatters,Oclc (Identifier),Undirected,4992,,1,0
Popmatters,The New York Times,Undirected,4993,,1,0
Heavy Metal Music,Ac/Dc,Undirected,4994,,1,0
Heavy Metal Music,About.Com,Undirected,4995,,1,0
Heavy Metal Music,Aerosmith,Undirected,4996,,1,0
Heavy Metal Music,African Heavy Metal,Undirected,4997,,1,0
Heavy Metal Music,Alice Cooper,Undirected,4998,,1,0
Heavy Metal Music,Alice In Chains,Undirected,4999,,1,0
Heavy Metal Music,Alien Weaponry,Undirected,5000,,1,0
Heavy Metal Music,Allmusic,Undirected,5001,,1,0
Heavy Metal Music,Allmusic (Identifier),Undirected,5002,,1,0
Heavy Metal Music,Alternative Metal,Undirected,5003,,1,0
Heavy Metal Music,Alternative Rock,Undirected,5004,,1,0
Heavy Metal Music,Anarcho-Punk,Undirected,5005,,1,0
Heavy Metal Music,Anathema (Band),Undirected,5006,,1,0
Heavy Metal Music,Anthrax (American Band),Undirected,5007,,1,0
Heavy Metal Music,Arch Enemy,Undirected,5008,,1,0
Heavy Metal Music,Arena Rock,Undirected,5009,,1,0
Heavy Metal Music,Argentine Heavy Metal,Undirected,5010,,1,0
Heavy Metal Music,Art Music,Undirected,5011,,1,0
Heavy Metal Music,Art Rock,Undirected,5012,,1,0
Heavy Metal Music,Asking Alexandria,Undirected,5013,,1,0
Heavy Metal Music,Australian Heavy Metal,Undirected,5014,,1,0
Heavy Metal Music,Australian Thrash Metal,Undirected,5015,,1,0
Heavy Metal Music,Avant-Garde Metal,Undirected,5016,,1,0
Heavy Metal Music,Avril Lavigne,Undirected,5017,,1,0
Heavy Metal Music,Bbc,Undirected,5018,,1,0
Heavy Metal Music,Bbc Radio 1,Undirected,5019,,1,0
Heavy Metal Music,Bbc Two,Undirected,5020,,1,0
Heavy Metal Music,Babymetal,Undirected,5021,,1,0
Heavy Metal Music,Bangladeshi Heavy Metal,Undirected,5022,,1,0
Heavy Metal Music,Bass Drum,Undirected,5023,,1,0
Heavy Metal Music,Bass Guitar,Undirected,5024,,1,0
Heavy Metal Music,Bassist,Undirected,5025,,1,0
Heavy Metal Music,Bay Area Thrash Metal,Undirected,5026,,1,0
Heavy Metal Music,Beat Music,Undirected,5027,,1,0
Heavy Metal Music,Beatdown Hardcore,Undirected,5028,,1,0
Heavy Metal Music,Beyoncé,Undirected,5029,,1,0
Heavy Metal Music,Biker Metal,Undirected,5030,,1,0
Heavy Metal Music,Billboard (Magazine),Undirected,5031,,1,0
Heavy Metal Music,Birmingham,Undirected,5032,,1,0
Heavy Metal Music,Black Sabbath,Undirected,5033,,1,0
Heavy Metal Music,Black Metal,Undirected,5034,,1,0
Heavy Metal Music,Blackened Death Metal,Undirected,5035,,1,0
Heavy Metal Music,Blackgaze,Undirected,5036,,1,0
Heavy Metal Music,Blast Beat,Undirected,5037,,1,0
Heavy Metal Music,Blues,Undirected,5038,,1,0
Heavy Metal Music,Bon Jovi,Undirected,5039,,1,0
Heavy Metal Music,Brazilian Thrash Metal,Undirected,5040,,1,0
Heavy Metal Music,Breakdown (Music),Undirected,5041,,1,0
Heavy Metal Music,Bring Me The Horizon,Undirected,5042,,1,0
Heavy Metal Music,British Invasion,Undirected,5043,,1,0
Heavy Metal Music,Britpop,Undirected,5044,,1,0
Heavy Metal Music,Brutal Death Metal,Undirected,5045,,1,0
Heavy Metal Music,Canadian Heavy Metal,Undirected,5046,,1,0
Heavy Metal Music,Carnifex (Band),Undirected,5047,,1,0
Heavy Metal Music,Celtic Metal,Undirected,5048,,1,0
Heavy Metal Music,Chamber Pop,Undirected,5049,,1,0
Heavy Metal Music,Children Of Bodom,Undirected,5050,,1,0
Heavy Metal Music,Chinese Heavy Metal,Undirected,5051,,1,0
Heavy Metal Music,Christian Death Metal,Undirected,5052,,1,0
Heavy Metal Music,Christian Metal,Undirected,5053,,1,0
Heavy Metal Music,Christian Rock,Undirected,5054,,1,0
Heavy Metal Music,Christianity,Undirected,5055,,1,0
Heavy Metal Music,Classic Rock (Magazine),Undirected,5056,,1,0
Heavy Metal Music,Classic Rock,Undirected,5057,,1,0
Heavy Metal Music,Classical Music,Undirected,5058,,1,0
Heavy Metal Music,Coal Chamber,Undirected,5059,,1,0
Heavy Metal Music,Converge (Band),Undirected,5061,,1,0
Heavy Metal Music,Country Music,Undirected,5062,,1,0
Heavy Metal Music,Cradle Of Filth,Undirected,5063,,1,0
Heavy Metal Music,Crossover Thrash,Undirected,5064,,1,0
Heavy Metal Music,Crust Punk,Undirected,5065,,1,0
Heavy Metal Music,Cymbal Choke,Undirected,5066,,1,0
Heavy Metal Music,Dance-Rock,Undirected,5067,,1,0
Heavy Metal Music,Danzig (Band),Undirected,5068,,1,0
Heavy Metal Music,Dark Ambient,Undirected,5069,,1,0
Heavy Metal Music,Dead Throne,Undirected,5070,,1,0
Heavy Metal Music,Death-Doom,Undirected,5071,,1,0
Heavy Metal Music,Death 'N' Roll,Undirected,5072,,1,0
Heavy Metal Music,Death (Metal Band),Undirected,5073,,1,0
Heavy Metal Music,Death Metal,Undirected,5075,,1,0
Heavy Metal Music,Deathcore,Undirected,5076,,1,0
Heavy Metal Music,Deathgrind,Undirected,5077,,1,0
Heavy Metal Music,Def Leppard,Undirected,5078,,1,0
Heavy Metal Music,Dimmu Borgir,Undirected,5079,,1,0
Heavy Metal Music,Disco,Undirected,5080,,1,0
Heavy Metal Music,Distortion (Music),Undirected,5081,,1,0
Heavy Metal Music,Disturbed (Band),Undirected,5082,,1,0
Heavy Metal Music,Djent,Undirected,5083,,1,0
Heavy Metal Music,Do It Yourself,Undirected,5084,,1,0
Heavy Metal Music,Doom Metal,Undirected,5085,,1,0
Heavy Metal Music,Dragonforce,Undirected,5086,,1,0
Heavy Metal Music,Dream Theater,Undirected,5087,,1,0
Heavy Metal Music,Dream Pop,Undirected,5088,,1,0
Heavy Metal Music,Drone (Music),Undirected,5089,,1,0
Heavy Metal Music,Drone Metal,Undirected,5090,,1,0
Heavy Metal Music,Drum Kit,Undirected,5091,,1,0
Heavy Metal Music,Early Norwegian Black Metal Scene,Undirected,5092,,1,0
Heavy Metal Music,Earth Crisis,Undirected,5093,,1,0
Heavy Metal Music,Eight-String Guitar,Undirected,5094,,1,0
Heavy Metal Music,Electric Guitar,Undirected,5095,,1,0
Heavy Metal Music,Electronic Rock,Undirected,5096,,1,0
Heavy Metal Music,Electronicore,Undirected,5097,,1,0
Heavy Metal Music,Electronics In Rock Music,Undirected,5098,,1,0
Heavy Metal Music,Electropop,Undirected,5099,,1,0
Heavy Metal Music,Emo,Undirected,5100,,1,0
Heavy Metal Music,Environmentalism In Heavy Metal,Undirected,5101,,1,0
Heavy Metal Music,Evanescence,Undirected,5102,,1,0
Heavy Metal Music,Exodus (Band),Undirected,5103,,1,0
Heavy Metal Music,Experimental Music,Undirected,5104,,1,0
Heavy Metal Music,Experimental Rock,Undirected,5105,,1,0
Heavy Metal Music,Extreme Metal,Undirected,5106,,1,0
Heavy Metal Music,Faith No More,Undirected,5107,,1,0
Heavy Metal Music,Fear Factory,Undirected,5108,,1,0
Heavy Metal Music,Florida Death Metal,Undirected,5109,,1,0
Heavy Metal Music,Folk Metal,Undirected,5110,,1,0
Heavy Metal Music,Forbes,Undirected,5111,,1,0
Heavy Metal Music,Free Jazz,Undirected,5112,,1,0
Heavy Metal Music,Funeral Doom,Undirected,5113,,1,0
Heavy Metal Music,Funk Metal,Undirected,5114,,1,0
Heavy Metal Music,Funk Rock,Undirected,5115,,1,0
Heavy Metal Music,Future Us,Undirected,5116,,1,0
Heavy Metal Music,Fuzz Bass,Undirected,5117,,1,0
Heavy Metal Music,Garage Rock,Undirected,5118,,1,0
Heavy Metal Music,Glam Metal,Undirected,5119,,1,0
Heavy Metal Music,Glam Rock,Undirected,5120,,1,0
Heavy Metal Music,Goregrind,Undirected,5121,,1,0
Heavy Metal Music,Gothic Metal,Undirected,5122,,1,0
Heavy Metal Music,Gothic Rock,Undirected,5123,,1,0
Heavy Metal Music,Grammy Award For Best Metal Performance,Undirected,5124,,1,0
Heavy Metal Music,Grebo (Music),Undirected,5125,,1,0
Heavy Metal Music,Grindcore,Undirected,5126,,1,0
Heavy Metal Music,Groove Metal,Undirected,5127,,1,0
Heavy Metal Music,Grunge,Undirected,5128,,1,0
Heavy Metal Music,Guitar World,Undirected,5129,,1,0
Heavy Metal Music,Guitar Solo,Undirected,5130,,1,0
Heavy Metal Music,Guns N' Roses,Undirected,5131,,1,0
Heavy Metal Music,Halestorm,Undirected,5132,,1,0
Heavy Metal Music,Hard Rock,Undirected,5133,,1,0
Heavy Metal Music,Hardcore Punk,Undirected,5134,,1,0
Heavy Metal Music,Hatebreed,Undirected,5135,,1,0
Heavy Metal Music,Headbangers Ball,Undirected,5136,,1,0
Heavy Metal Music,Headbanging,Undirected,5137,,1,0
Heavy Metal Music,Heavy Metal Bass,Undirected,5138,,1,0
Heavy Metal Music,Heavy Metal Drumming,Undirected,5139,,1,0
Heavy Metal Music,Heavy Metal Fashion,Undirected,5140,,1,0
Heavy Metal Music,Heavy Metal Gallop,Undirected,5141,,1,0
Heavy Metal Music,Heavy Metal Genres,Undirected,5142,,1,0
Heavy Metal Music,Heavy Metal Guitar,Undirected,5143,,1,0
Heavy Metal Music,Heavy Metal Lyrics,Undirected,5144,,1,0
Heavy Metal Music,Heavy Metal Subculture,Undirected,5145,,1,0
Heavy Metal Music,High On Fire,Undirected,5146,,1,0
Heavy Metal Music,Hip Hop Music,Undirected,5147,,1,0
Heavy Metal Music,Hippie,Undirected,5148,,1,0
Heavy Metal Music,House Music,Undirected,5149,,1,0
Heavy Metal Music,Hungarian Metal,Undirected,5150,,1,0
Heavy Metal Music,Issn (Identifier),Undirected,5151,,1,0
Heavy Metal Music,Iced Earth,Undirected,5152,,1,0
Heavy Metal Music,In This Moment,Undirected,5153,,1,0
Heavy Metal Music,Indie Rock,Undirected,5154,,1,0
Heavy Metal Music,Indigenous Metal Music,Undirected,5155,,1,0
Heavy Metal Music,Industrial Metal,Undirected,5156,,1,0
Heavy Metal Music,Industrial Music,Undirected,5157,,1,0
Heavy Metal Music,Industrial Rock,Undirected,5158,,1,0
Heavy Metal Music,Instrumental Rock,Undirected,5159,,1,0
Heavy Metal Music,Iron Maiden,Undirected,5160,,1,0
Heavy Metal Music,Jstor (Identifier),Undirected,5161,,1,0
Heavy Metal Music,Jam Band,Undirected,5162,,1,0
Heavy Metal Music,Jane'S Addiction,Undirected,5163,,1,0
Heavy Metal Music,Jangle Pop,Undirected,5164,,1,0
Heavy Metal Music,Japanese Metal,Undirected,5165,,1,0
Heavy Metal Music,Jazz,Undirected,5166,,1,0
Heavy Metal Music,Jazz Fusion,Undirected,5167,,1,0
Heavy Metal Music,Jimi Hendrix,Undirected,5168,,1,0
Heavy Metal Music,Jon Pareles,Undirected,5169,,1,0
Heavy Metal Music,Judas Priest,Undirected,5170,,1,0
Heavy Metal Music,Kawaii Metal,Undirected,5171,,1,0
Heavy Metal Music,Kerrang!,Undirected,5172,,2,0
Heavy Metal Music,Killswitch Engage,Undirected,5173,,1,0
Heavy Metal Music,Kiss (Band),Undirected,5174,,1,0
Heavy Metal Music,Korn,Undirected,5175,,1,0
Heavy Metal Music,Krautrock,Undirected,5176,,1,0
Heavy Metal Music,Kreator,Undirected,5177,,1,0
Heavy Metal Music,Krishnacore,Undirected,5178,,1,0
Heavy Metal Music,Kyuss,Undirected,5179,,1,0
Heavy Metal Music,Lacuna Coil,Undirected,5180,,1,0
Heavy Metal Music,Lamb Of God (Band),Undirected,5181,,1,0
Heavy Metal Music,Latin Metal,Undirected,5182,,1,0
Heavy Metal Music,Led Zeppelin,Undirected,5183,,1,0
Heavy Metal Music,Lemmy,Undirected,5184,,1,0
Heavy Metal Music,Les Légions Noires,Undirected,5185,,1,0
Heavy Metal Music,Limp Bizkit,Undirected,5186,,1,0
Heavy Metal Music,Linkin Park,Undirected,5187,,1,0
Heavy Metal Music,Lollapalooza,Undirected,5188,,1,0
Heavy Metal Music,Lovebites (Band),Undirected,5189,,1,0
Heavy Metal Music,Mtv,Undirected,5190,,1,0
Heavy Metal Music,Malcolm Dome,Undirected,5191,,1,0
Heavy Metal Music,Marilyn Manson (Band),Undirected,5192,,1,0
Heavy Metal Music,Mastodon (Band),Undirected,5193,,1,0
Heavy Metal Music,Math Rock,Undirected,5194,,1,0
Heavy Metal Music,Mathcore,Undirected,5195,,1,0
Heavy Metal Music,Medieval Metal,Undirected,5196,,1,0
Heavy Metal Music,Megadeth,Undirected,5197,,1,0
Heavy Metal Music,Melodic Death Metal,Undirected,5198,,1,0
Heavy Metal Music,Melody,Undirected,5200,,1,0
Heavy Metal Music,Melvins,Undirected,5201,,1,0
Heavy Metal Music,Metal Hammer,Undirected,5202,,2,0
Heavy Metal Music,Metal Umlaut,Undirected,5203,,1,0
Heavy Metal Music,Metalcore,Undirected,5204,,2,0
Heavy Metal Music,Metallica,Undirected,5205,,1,0
Heavy Metal Music,Metallica (Album),Undirected,5206,,1,0
Heavy Metal Music,Michael Jackson,Undirected,5207,,1,0
Heavy Metal Music,Ministry (Band),Undirected,5208,,1,0
Heavy Metal Music,Modern Rock,Undirected,5209,,1,0
Heavy Metal Music,Morbid Angel,Undirected,5210,,1,0
Heavy Metal Music,Moshing,Undirected,5211,,1,0
Heavy Metal Music,Motörhead,Undirected,5212,,1,0
Heavy Metal Music,Music Genre,Undirected,5213,,1,0
Heavy Metal Music,Music Television,Undirected,5214,,1,0
Heavy Metal Music,Music Video,Undirected,5215,,1,0
Heavy Metal Music,Mötley Crüe,Undirected,5216,,1,0
Heavy Metal Music,Nme,Undirected,5217,,1,0
Heavy Metal Music,Napalm Death,Undirected,5218,,1,0
Heavy Metal Music,National Socialist Black Metal,Undirected,5219,,1,0
Heavy Metal Music,Neoclassical Metal,Undirected,5220,,1,0
Heavy Metal Music,Neue Deutsche Härte,Undirected,5221,,1,0
Heavy Metal Music,New Wave Of American Heavy Metal,Undirected,5222,,1,0
Heavy Metal Music,New Zealand,Undirected,5223,,1,0
Heavy Metal Music,New Wave Music,Undirected,5224,,1,0
Heavy Metal Music,New Wave Of British Heavy Metal,Undirected,5225,,1,0
Heavy Metal Music,Nightwish,Undirected,5226,,1,0
Heavy Metal Music,Nihilism,Undirected,5227,,1,0
Heavy Metal Music,Nine Inch Nails,Undirected,5228,,1,0
Heavy Metal Music,Nintendocore,Undirected,5229,,1,0
Heavy Metal Music,Noise Rock,Undirected,5230,,1,0
Heavy Metal Music,Nu Metal,Undirected,5231,,1,0
Heavy Metal Music,Occult Rock,Undirected,5232,,1,0
Heavy Metal Music,Overkill (Band),Undirected,5233,,1,0
Heavy Metal Music,Oxford University Press,Undirected,5234,,1,0
Heavy Metal Music,Ozzfest,Undirected,5235,,1,0
Heavy Metal Music,Ozzy Osbourne,Undirected,5236,,1,0
Heavy Metal Music,P.O.D.,Undirected,5237,,1,0
Heavy Metal Music,Pagan Metal,Undirected,5238,,1,0
Heavy Metal Music,Palm Desert Scene,Undirected,5239,,1,0
Heavy Metal Music,Palm Mute,Undirected,5240,,1,0
Heavy Metal Music,Pantera,Undirected,5241,,1,0
Heavy Metal Music,Papa Roach,Undirected,5242,,1,0
Heavy Metal Music,Paradise Lost (Band),Undirected,5243,,1,0
Heavy Metal Music,Paste (Magazine),Undirected,5244,,1,0
Heavy Metal Music,Pink Floyd,Undirected,5245,,1,0
Heavy Metal Music,Pirate Metal,Undirected,5246,,1,0
Heavy Metal Music,Pixies (Band),Undirected,5247,,1,0
Heavy Metal Music,Poison (American Band),Undirected,5248,,1,0
Heavy Metal Music,Pop Metal,Undirected,5249,,1,0
Heavy Metal Music,Pop Music,Undirected,5250,,1,0
Heavy Metal Music,Popular Music,Undirected,5251,,1,0
Heavy Metal Music,Pornogrind,Undirected,5252,,1,0
Heavy Metal Music,Poseur,Undirected,5253,,1,0
Heavy Metal Music,Post-Britpop,Undirected,5254,,1,0
Heavy Metal Music,Post-Grunge,Undirected,5255,,1,0
Heavy Metal Music,Post-Progressive,Undirected,5257,,1,0
Heavy Metal Music,Post-Punk,Undirected,5258,,1,0
Heavy Metal Music,Power Chord,Undirected,5260,,1,0
Heavy Metal Music,Power Metal,Undirected,5261,,1,0
Heavy Metal Music,Progressive Metal,Undirected,5262,,2,0
Heavy Metal Music,Progressive Metalcore,Undirected,5263,,2,0
Heavy Metal Music,Progressive Music,Undirected,5264,,1,0
Heavy Metal Music,Progressive Rock,Undirected,5265,,1,0
Heavy Metal Music,Progressive Rock (Radio Format),Undirected,5266,,1,0
Heavy Metal Music,Psychedelic Experience,Undirected,5267,,1,0
Heavy Metal Music,Psychedelic Rock,Undirected,5268,,1,0
Heavy Metal Music,Punk Rock,Undirected,5269,,1,0
Heavy Metal Music,Punk Rock In Yugoslavia,Undirected,5270,,1,0
Heavy Metal Music,Punk Subculture,Undirected,5271,,1,0
Heavy Metal Music,Pyromania (Album),Undirected,5272,,1,0
Heavy Metal Music,Queen (Band),Undirected,5273,,1,0
Heavy Metal Music,Rap Metal,Undirected,5274,,1,0
Heavy Metal Music,Recording Industry Association Of America,Undirected,5275,,1,0
Heavy Metal Music,Rhythm And Blues,Undirected,5277,,1,0
Heavy Metal Music,Rhythm Guitar,Undirected,5278,,1,0
Heavy Metal Music,Rhythm Section,Undirected,5279,,1,0
Heavy Metal Music,Riff,Undirected,5280,,1,0
Heavy Metal Music,Rob Zombie,Undirected,5281,,1,0
Heavy Metal Music,Robert Christgau,Undirected,5282,,1,0
Heavy Metal Music,Rock And Roll Hall Of Fame,Undirected,5283,,1,0
Heavy Metal Music,Rock Concert,Undirected,5284,,1,0
Heavy Metal Music,Rock Festival,Undirected,5285,,1,0
Heavy Metal Music,Rock Music,Undirected,5286,,1,0
Heavy Metal Music,Rock Opera,Undirected,5287,,1,0
Heavy Metal Music,Rolling Stone,Undirected,5288,,1,0
Heavy Metal Music,Rush (Band),Undirected,5289,,1,0
Heavy Metal Music,S2Cid (Identifier),Undirected,5290,,1,0
Heavy Metal Music,Saxon (Band),Undirected,5291,,1,0
Heavy Metal Music,Scorpions (Band),Undirected,5292,,1,0
Heavy Metal Music,Screaming (Music),Undirected,5293,,1,0
Heavy Metal Music,Sempiternal (Album),Undirected,5294,,1,0
Heavy Metal Music,Sepultura,Undirected,5295,,1,0
Heavy Metal Music,Seven-String Guitar,Undirected,5296,,1,0
Heavy Metal Music,Shadows Fall,Undirected,5297,,1,0
Heavy Metal Music,Shai Hulud (Band),Undirected,5298,,1,0
Heavy Metal Music,Shock Rock,Undirected,5299,,1,0
Heavy Metal Music,Shoegaze,Undirected,5300,,1,0
Heavy Metal Music,Shred Guitar,Undirected,5301,,1,0
Heavy Metal Music,Sign Of The Horns,Undirected,5302,,1,0
Heavy Metal Music,Slacker Rock,Undirected,5303,,1,0
Heavy Metal Music,Slasher Film,Undirected,5304,,1,0
Heavy Metal Music,Slayer,Undirected,5305,,1,0
Heavy Metal Music,Sludge Metal,Undirected,5307,,1,0
Heavy Metal Music,Soundgarden,Undirected,5308,,1,0
Heavy Metal Music,Sounds (Magazine),Undirected,5309,,1,0
Heavy Metal Music,Southern Rock,Undirected,5310,,1,0
Heavy Metal Music,Space Rock,Undirected,5311,,1,0
Heavy Metal Music,Speed Metal,Undirected,5312,,1,0
Heavy Metal Music,Stage Diving,Undirected,5313,,1,0
Heavy Metal Music,Stoner Metal,Undirected,5314,,1,0
Heavy Metal Music,Stoner Rock,Undirected,5315,,1,0
Heavy Metal Music,Straight Edge,Undirected,5316,,1,0
Heavy Metal Music,Suicidal Tendencies,Undirected,5317,,1,0
Heavy Metal Music,Suicide Silence,Undirected,5318,,1,0
Heavy Metal Music,Swedish Death Metal,Undirected,5319,,1,0
Heavy Metal Music,Symphonic Black Metal,Undirected,5320,,1,0
Heavy Metal Music,Symphonic Metal,Undirected,5321,,1,0
Heavy Metal Music,Syncopation,Undirected,5322,,1,0
Heavy Metal Music,Technical Death Metal,Undirected,5323,,1,0
Heavy Metal Music,Tempo,Undirected,5324,,1,0
Heavy Metal Music,Testament (Band),Undirected,5325,,1,0
Heavy Metal Music,Teutonic Thrash Metal,Undirected,5326,,1,0
Heavy Metal Music,That'S The Spirit,Undirected,5327,,1,0
Heavy Metal Music,The Beatles,Undirected,5328,,1,0
Heavy Metal Music,The Daily Telegraph,Undirected,5329,,1,0
Heavy Metal Music,The Dillinger Escape Plan,Undirected,5330,,1,0
Heavy Metal Music,The End Of Heartache,Undirected,5331,,1,0
Heavy Metal Music,The Kinks,Undirected,5332,,1,0
Heavy Metal Music,The New York Times,Undirected,5333,,1,0
Heavy Metal Music,The Rolling Stones,Undirected,5334,,1,0
Heavy Metal Music,The Smashing Pumpkins,Undirected,5335,,1,0
Heavy Metal Music,The Stooges,Undirected,5336,,1,0
Heavy Metal Music,The Village Voice,Undirected,5337,,1,0
Heavy Metal Music,The War Within (Shadows Fall Album),Undirected,5338,,1,0
Heavy Metal Music,Thrash Metal,Undirected,5339,,1,0
Heavy Metal Music,Timbre,Undirected,5340,,1,0
Heavy Metal Music,Tony Iommi,Undirected,5341,,1,0
Heavy Metal Music,Tool (Band),Undirected,5342,,1,0
Heavy Metal Music,Tropicália,Undirected,5343,,1,0
Heavy Metal Music,Twisted Sister,Undirected,5344,,1,0
Heavy Metal Music,Type O Negative,Undirected,5345,,1,0
Heavy Metal Music,Uk Album Chart,Undirected,5346,,1,0
Heavy Metal Music,Usa Today,Undirected,5347,,1,0
Heavy Metal Music,Ukrainian Metal,Undirected,5348,,1,0
Heavy Metal Music,Ultra (Music),Undirected,5349,,1,0
Heavy Metal Music,Unblack Metal,Undirected,5350,,1,0
Heavy Metal Music,Underground Music,Undirected,5351,,1,0
Heavy Metal Music,Van Halen,Undirected,5352,,1,0
Heavy Metal Music,Venom (Band),Undirected,5353,,1,0
Heavy Metal Music,Viking Metal,Undirected,5354,,1,0
Heavy Metal Music,Visual Kei,Undirected,5355,,1,0
Heavy Metal Music,Wall Of Sound,Undirected,5356,,1,0
Heavy Metal Music,Wayback Machine,Undirected,5357,,1,0
